sched,app,period,step_time
refine,leanmd,long,374.583960
refine,leanmd,long,119.005919
refine,leanmd,long,328.496933
refine,leanmd,long,141.586065
refine,leanmd,long,368.683100
refine,leanmd,long,159.424067
refine,leanmd,long,324.728012
refine,leanmd,long,32.366991
refine,leanmd,long,420.898199
refine,leanmd,long,72.323084
refine,leanmd,long,364.909887
refine,leanmd,long,146.121979
refine,leanmd,long,300.937891
refine,leanmd,long,77.726126
refine,leanmd,long,355.410099
refine,leanmd,long,99.337101
refine,leanmd,long,301.002026
refine,leanmd,long,158.738136
refine,leanmd,long,321.614981
refine,leanmd,long,77.506065
refine,leanmd,long,375.502825
refine,leanmd,long,84.684134
refine,leanmd,long,401.700020
refine,leanmd,long,75.478077
refine,leanmd,long,372.927189
refine,leanmd,long,113.291025
refine,leanmd,long,1333.956003
refine,leanmd,long,193.644047
refine,leanmd,long,209.226131
refine,leanmd,long,203.290939
refine,leanmd,long,246.383905
refine,leanmd,long,190.701008
refine,leanmd,long,200.423956
refine,leanmd,long,242.568016
refine,leanmd,long,168.380976
refine,leanmd,long,244.273186
refine,leanmd,long,259.557962
refine,leanmd,long,213.624001
refine,leanmd,long,192.534924
refine,leanmd,long,278.002977
refine,leanmd,long,192.104101
refine,leanmd,long,247.014046
refine,leanmd,long,151.190996
refine,leanmd,long,309.725046
refine,leanmd,long,220.875978
refine,leanmd,long,200.475931
refine,leanmd,long,237.967014
refine,leanmd,long,134.511948
refine,leanmd,long,210.067987
refine,leanmd,long,241.703987
refine,leanmd,long,175.927877
refine,leanmd,long,205.904961
refine,leanmd,long,197.427988
refine,leanmd,long,223.242998
refine,leanmd,long,207.144976
refine,leanmd,long,200.713158
refine,leanmd,long,1324.123859
refine,leanmd,long,234.551907
refine,leanmd,long,155.810118
refine,leanmd,long,203.039885
refine,leanmd,long,192.147017
refine,leanmd,long,238.202095
refine,leanmd,long,188.251972
refine,leanmd,long,217.123032
refine,leanmd,long,190.010071
refine,leanmd,long,263.704062
refine,leanmd,long,299.592018
refine,leanmd,long,106.462002
refine,leanmd,long,239.431858
refine,leanmd,long,211.909056
refine,leanmd,long,316.864967
refine,leanmd,long,228.279114
refine,leanmd,long,218.710899
refine,leanmd,long,150.506973
refine,leanmd,long,292.639017
refine,leanmd,long,170.789957
refine,leanmd,long,335.095167
refine,leanmd,long,174.877882
refine,leanmd,long,187.641144
refine,leanmd,long,222.964048
refine,leanmd,long,344.375134
refine,leanmd,long,139.989853
refine,leanmd,long,350.710869
refine,leanmd,long,108.935118
refine,leanmd,long,342.289925
refine,leanmd,long,170.489073
refine,leanmd,long,505.659103
refine,leanmd,long,593.465805
refine,leanmd,long,502.238035
refine,leanmd,long,225.548983
refine,leanmd,long,231.416225
refine,leanmd,long,205.445051
refine,leanmd,long,161.359072
refine,leanmd,long,161.942959
refine,leanmd,long,192.644119
refine,leanmd,long,215.363979
refine,leanmd,long,1277.042866
refine,leanmd,long,176.733971
refine,leanmd,long,274.136066
refine,leanmd,long,187.654972
refine,leanmd,long,160.032034
refine,leanmd,long,178.848982
refine,leanmd,long,252.914906
refine,leanmd,long,194.488049
refine,leanmd,long,204.767942
refine,leanmd,long,277.070999
refine,leanmd,long,281.514168
refine,leanmd,long,139.774799
refine,leanmd,long,243.396997
refine,leanmd,long,152.657032
refine,leanmd,long,434.396029
refine,leanmd,long,71.183920
refine,leanmd,long,206.967831
refine,leanmd,long,189.629078
refine,leanmd,long,300.761938
refine,leanmd,long,230.550051
refine,leanmd,long,209.686041
refine,leanmd,long,184.631109
refine,leanmd,long,226.140976
refine,leanmd,long,153.810978
refine,leanmd,long,288.259983
refine,leanmd,long,171.235085
refine,leanmd,long,275.273085
refine,leanmd,long,200.220108
refine,leanmd,long,260.808945
refine,leanmd,long,354.422092
refine,leanmd,long,1351.927996
refine,leanmd,long,193.077087
refine,leanmd,long,195.070982
refine,leanmd,long,158.946037
refine,leanmd,long,312.427044
refine,leanmd,long,140.847921
refine,leanmd,long,248.939037
refine,leanmd,long,148.997784
refine,leanmd,long,274.013042
refine,leanmd,long,168.174028
refine,leanmd,long,203.591108
refine,leanmd,long,179.140091
refine,leanmd,long,263.948917
refine,leanmd,long,165.820122
refine,leanmd,long,213.993073
refine,leanmd,long,218.252182
refine,leanmd,long,187.471867
refine,leanmd,long,211.940050
refine,leanmd,long,214.536905
refine,leanmd,long,336.564064
refine,leanmd,long,131.895781
refine,leanmd,long,168.658972
refine,leanmd,long,169.607878
refine,leanmd,long,255.581141
refine,leanmd,long,162.818193
refine,leanmd,long,253.155947
refine,leanmd,long,200.744867
refine,leanmd,long,246.739864
refine,leanmd,long,185.653925
refine,leanmd,long,205.820084
refine,leanmd,long,1288.138151
refine,leanmd,long,244.120836
refine,leanmd,long,154.531002
refine,leanmd,long,204.789162
refine,leanmd,long,190.310001
refine,leanmd,long,190.111876
refine,leanmd,long,209.207058
refine,leanmd,long,227.096796
refine,leanmd,long,244.461060
refine,leanmd,long,334.621191
refine,leanmd,long,127.110004
refine,leanmd,long,303.229094
refine,leanmd,long,305.372000
refine,leanmd,long,85.099936
refine,leanmd,long,260.145903
refine,leanmd,long,270.034075
refine,leanmd,long,177.350044
refine,leanmd,long,227.553129
refine,leanmd,long,343.162060
refine,leanmd,long,95.376015
refine,leanmd,long,349.498987
refine,leanmd,long,137.888908
refine,leanmd,long,235.725880
refine,leanmd,long,193.093061
refine,leanmd,long,236.375809
refine,leanmd,long,197.968960
refine,leanmd,long,261.260986
refine,leanmd,long,222.949028
refine,leanmd,long,194.314003
refine,leanmd,long,362.684011
refine,leanmd,long,618.373156
refine,leanmd,long,480.546951
refine,leanmd,long,427.328110
refine,leanmd,long,252.842903
refine,leanmd,long,199.642897
refine,leanmd,long,188.520908
refine,leanmd,long,207.378864
refine,leanmd,long,190.267086
refine,leanmd,long,184.039116
refine,leanmd,long,184.442997
refine,leanmd,long,1342.535973
refine,leanmd,long,176.301003
refine,leanmd,long,204.027891
refine,leanmd,long,232.116938
refine,leanmd,long,188.865185
refine,leanmd,long,172.595024
refine,leanmd,long,241.982937
refine,leanmd,long,182.802916
refine,leanmd,long,226.741791
refine,leanmd,long,255.095959
refine,leanmd,long,142.179012
refine,leanmd,long,98.398924
refine,leanmd,long,340.001106
refine,leanmd,long,179.632902
refine,leanmd,long,272.840977
refine,leanmd,long,160.615206
refine,leanmd,long,297.978163
refine,leanmd,long,228.027821
refine,leanmd,long,267.666817
refine,leanmd,long,194.128036
refine,leanmd,long,353.859901
refine,leanmd,long,110.822916
refine,leanmd,long,340.689898
refine,leanmd,long,82.910061
refine,leanmd,long,343.343019
refine,leanmd,long,101.420164
refine,leanmd,long,312.453032
refine,leanmd,long,137.991905
refine,leanmd,long,329.454899
refine,leanmd,long,111.159086
refine,leanmd,long,1334.578037
refine,leanmd,long,165.391207
refine,leanmd,long,274.318933
refine,leanmd,long,147.899151
refine,leanmd,long,375.740051
refine,leanmd,long,68.647146
refine,leanmd,long,338.954926
refine,leanmd,long,106.837988
refine,leanmd,long,348.258018
refine,leanmd,long,69.294930
refine,leanmd,long,297.410965
refine,leanmd,long,114.215136
refine,leanmd,long,252.793074
refine,leanmd,long,213.012934
refine,leanmd,long,400.211096
refine,leanmd,long,108.085871
refine,leanmd,long,216.834068
refine,leanmd,long,186.293125
refine,leanmd,long,360.530138
refine,leanmd,long,204.086065
refine,leanmd,long,235.031128
refine,leanmd,long,144.486904
refine,leanmd,long,358.320951
refine,leanmd,long,39.795876
refine,leanmd,long,377.333879
refine,leanmd,long,106.411934
refine,leanmd,long,246.212959
refine,leanmd,long,161.084175
refine,leanmd,long,374.866962
refine,leanmd,long,81.172943
refine,leanmd,long,1288.555861
refine,leanmd,long,155.871153
refine,leanmd,long,315.531969
refine,leanmd,long,169.636965
refine,leanmd,long,319.670916
refine,leanmd,long,123.564959
refine,leanmd,long,348.790169
refine,leanmd,long,109.020948
refine,leanmd,long,294.101000
refine,leanmd,long,244.227886
refine,leanmd,long,206.376076
refine,leanmd,long,142.957926
refine,leanmd,long,285.178185
refine,leanmd,long,137.536764
refine,leanmd,long,164.784908
refine,leanmd,long,195.574999
refine,leanmd,long,248.385906
refine,leanmd,long,238.880873
refine,leanmd,long,211.400032
refine,leanmd,long,197.908878
refine,leanmd,long,249.880075
refine,leanmd,long,211.370945
refine,leanmd,long,221.160889
refine,leanmd,long,234.178066
refine,leanmd,long,182.744026
refine,leanmd,long,279.159069
refine,leanmd,long,160.506964
refine,leanmd,long,239.349127
refine,leanmd,long,186.928988
refine,leanmd,long,314.309120
refine,leanmd,long,599.504948
refine,leanmd,long,520.639181
refine,leanmd,long,512.341022
refine,leanmd,long,226.567030
refine,leanmd,long,234.804153
refine,leanmd,long,212.975979
refine,leanmd,long,184.875965
refine,leanmd,long,165.660143
refine,leanmd,long,155.681133
refine,leanmd,long,168.822050
refine,leanmd,long,1330.978870
refine,leanmd,long,172.943830
refine,leanmd,long,237.895012
refine,leanmd,long,185.797930
refine,leanmd,long,200.316906
refine,leanmd,long,172.250032
refine,leanmd,long,381.421089
refine,leanmd,long,125.543833
refine,leanmd,long,193.351984
refine,leanmd,long,222.043037
refine,leanmd,long,333.388090
refine,leanmd,long,54.768801
refine,leanmd,long,282.831907
refine,leanmd,long,108.349085
refine,leanmd,long,265.022993
refine,leanmd,long,173.666000
refine,leanmd,long,339.655161
refine,leanmd,long,77.651978
refine,leanmd,long,336.418867
refine,leanmd,long,96.408129
refine,leanmd,long,305.458069
refine,leanmd,long,113.482952
refine,leanmd,long,271.103859
refine,leanmd,long,116.859913
refine,leanmd,long,289.504051
refine,leanmd,long,241.089106
refine,leanmd,long,190.120935
refine,leanmd,long,133.093119
refine,leanmd,long,313.982010
refine,leanmd,long,177.178860
refine,leanmd,long,1296.401024
refine,leanmd,long,192.507029
refine,leanmd,long,398.123026
refine,leanmd,long,31.372070
refine,leanmd,long,336.204052
refine,leanmd,long,51.743984
refine,leanmd,long,349.015951
refine,leanmd,long,50.293922
refine,leanmd,long,238.487005
refine,leanmd,long,129.242897
refine,leanmd,long,337.317944
refine,leanmd,long,35.059929
refine,leanmd,long,215.774059
refine,leanmd,long,239.933014
refine,leanmd,long,204.771996
refine,leanmd,long,175.674915
refine,leanmd,long,226.005077
refine,leanmd,long,175.513029
refine,leanmd,long,233.935118
refine,leanmd,long,335.996866
refine,leanmd,long,132.441998
refine,leanmd,long,248.357058
refine,leanmd,long,314.790010
refine,leanmd,long,98.217964
refine,leanmd,long,222.645998
refine,leanmd,long,267.941952
refine,leanmd,long,263.412952
refine,leanmd,long,146.544218
refine,leanmd,long,234.933853
refine,leanmd,long,239.050150
refine,leanmd,long,1353.088140
refine,leanmd,long,245.373011
refine,leanmd,long,161.542892
refine,leanmd,long,150.059938
refine,leanmd,long,237.373114
refine,leanmd,long,189.730883
refine,leanmd,long,245.802879
refine,leanmd,long,194.442987
refine,leanmd,long,202.096939
refine,leanmd,long,276.021957
refine,leanmd,long,157.525063
refine,leanmd,long,220.195055
refine,leanmd,long,184.535027
refine,leanmd,long,179.482937
refine,leanmd,long,259.965897
refine,leanmd,long,146.874905
refine,leanmd,long,252.594948
refine,leanmd,long,184.622049
refine,leanmd,long,196.876049
refine,leanmd,long,246.804953
refine,leanmd,long,279.044151
refine,leanmd,long,151.695967
refine,leanmd,long,181.005955
refine,leanmd,long,218.039036
refine,leanmd,long,164.359093
refine,leanmd,long,248.643160
refine,leanmd,long,206.788063
refine,leanmd,long,209.526062
refine,leanmd,long,216.015816
refine,leanmd,long,272.089005
refine,leanmd,long,573.577166
refine,leanmd,long,550.050974
refine,leanmd,long,424.150944
refine,leanmd,long,216.156960
refine,leanmd,long,180.998087
refine,leanmd,long,200.215101
refine,leanmd,long,188.601017
refine,leanmd,long,204.890966
refine,leanmd,long,197.090864
refine,leanmd,long,256.935120
refine,leanmd,long,1299.714088
refine,leanmd,long,173.923016
refine,leanmd,long,220.859051
refine,leanmd,long,168.149948
refine,leanmd,long,262.502909
refine,leanmd,long,145.976067
refine,leanmd,long,308.140039
refine,leanmd,long,91.398954
refine,leanmd,long,265.431881
refine,leanmd,long,344.658136
refine,leanmd,long,132.195950
refine,leanmd,long,264.180899
refine,leanmd,long,304.487944
refine,leanmd,long,120.819807
refine,leanmd,long,238.873959
refine,leanmd,long,165.803909
refine,leanmd,long,214.782000
refine,leanmd,long,202.621937
refine,leanmd,long,252.310991
refine,leanmd,long,177.845955
refine,leanmd,long,265.275002
refine,leanmd,long,147.040129
refine,leanmd,long,263.329983
refine,leanmd,long,189.438105
refine,leanmd,long,283.692122
refine,leanmd,long,170.486927
refine,leanmd,long,309.269905
refine,leanmd,long,156.673908
refine,leanmd,long,250.566959
refine,leanmd,long,291.437149
refine,leanmd,long,1374.044895
refine,leanmd,long,175.945997
refine,leanmd,long,255.358934
refine,leanmd,long,173.464060
refine,leanmd,long,295.286894
refine,leanmd,long,146.632195
refine,leanmd,long,349.045038
refine,leanmd,long,95.670938
refine,leanmd,long,314.520836
refine,leanmd,long,96.615076
refine,leanmd,long,411.140919
refine,leanmd,long,64.477921
refine,leanmd,long,248.773098
refine,leanmd,long,96.891165
refine,leanmd,long,297.246933
refine,leanmd,long,104.637861
refine,leanmd,long,324.538946
refine,leanmd,long,82.600117
refine,leanmd,long,178.389072
refine,leanmd,long,283.056974
refine,leanmd,long,172.723055
refine,leanmd,long,144.056082
refine,leanmd,long,265.599966
refine,leanmd,long,134.621859
refine,leanmd,long,248.622894
refine,leanmd,long,207.087994
refine,leanmd,long,211.930037
refine,leanmd,long,203.114033
refine,leanmd,long,235.615015
refine,leanmd,long,209.712029
refine,leanmd,long,1288.753986
refine,leanmd,long,205.958843
refine,leanmd,long,345.118999
refine,leanmd,long,59.599161
refine,leanmd,long,340.114117
refine,leanmd,long,121.263027
refine,leanmd,long,329.856157
refine,leanmd,long,126.017809
refine,leanmd,long,355.751038
refine,leanmd,long,170.099020
refine,leanmd,long,282.758951
refine,leanmd,long,135.421038
refine,leanmd,long,301.666021
refine,leanmd,long,122.327089
refine,leanmd,long,389.524937
refine,leanmd,long,145.144939
refine,leanmd,long,185.768127
refine,leanmd,long,164.932966
refine,leanmd,long,313.946009
refine,leanmd,long,101.192951
refine,leanmd,long,341.063976
refine,leanmd,long,58.860064
refine,leanmd,long,328.269005
refine,leanmd,long,88.068962
refine,leanmd,long,387.872934
refine,leanmd,long,65.237999
refine,leanmd,long,219.029903
refine,leanmd,long,128.518820
refine,leanmd,long,402.708054
refine,leanmd,long,97.373009
refine,leanmd,short,560.793161
refine,leanmd,short,524.905920
refine,leanmd,short,494.554996
refine,leanmd,short,273.508787
refine,leanmd,short,248.344898
refine,leanmd,short,224.246025
refine,leanmd,short,189.090014
refine,leanmd,short,179.095030
refine,leanmd,short,112.430096
refine,leanmd,short,192.798138
refine,leanmd,short,1280.939102
refine,leanmd,short,179.342985
refine,leanmd,short,216.802835
refine,leanmd,short,233.139038
refine,leanmd,short,194.869995
refine,leanmd,short,155.904055
refine,leanmd,short,221.889019
refine,leanmd,short,156.131029
refine,leanmd,short,241.038084
refine,leanmd,short,253.538132
refine,leanmd,short,1329.999924
refine,leanmd,short,181.659937
refine,leanmd,short,296.288013
refine,leanmd,short,158.473969
refine,leanmd,short,391.464949
refine,leanmd,short,111.665964
refine,leanmd,short,212.311029
refine,leanmd,short,184.365988
refine,leanmd,short,292.340040
refine,leanmd,short,89.117050
refine,leanmd,short,1026.298046
refine,leanmd,short,238.937140
refine,leanmd,short,191.260815
refine,leanmd,short,234.061956
refine,leanmd,short,201.013088
refine,leanmd,short,156.979799
refine,leanmd,short,343.172073
refine,leanmd,short,113.759041
refine,leanmd,short,320.250988
refine,leanmd,short,188.358068
refine,leanmd,short,1240.086079
refine,leanmd,short,216.664076
refine,leanmd,short,177.011967
refine,leanmd,short,178.254128
refine,leanmd,short,244.968891
refine,leanmd,short,180.738926
refine,leanmd,short,235.947847
refine,leanmd,short,158.274889
refine,leanmd,short,233.303070
refine,leanmd,short,260.043859
refine,leanmd,short,1007.246017
refine,leanmd,short,236.192942
refine,leanmd,short,199.627876
refine,leanmd,short,139.773130
refine,leanmd,short,191.926956
refine,leanmd,short,267.811060
refine,leanmd,short,203.056812
refine,leanmd,short,214.154959
refine,leanmd,short,245.298862
refine,leanmd,short,270.506859
refine,leanmd,short,1220.539093
refine,leanmd,short,222.644091
refine,leanmd,short,206.623077
refine,leanmd,short,202.597857
refine,leanmd,short,204.885960
refine,leanmd,short,182.321787
refine,leanmd,short,424.029112
refine,leanmd,short,33.278942
refine,leanmd,short,375.391960
refine,leanmd,short,23.324966
refine,leanmd,short,1014.703989
refine,leanmd,short,231.266975
refine,leanmd,short,182.941914
refine,leanmd,short,253.264904
refine,leanmd,short,205.367088
refine,leanmd,short,184.206963
refine,leanmd,short,274.173975
refine,leanmd,short,141.710997
refine,leanmd,short,330.516100
refine,leanmd,short,117.003202
refine,leanmd,short,1222.604990
refine,leanmd,short,223.915100
refine,leanmd,short,163.388968
refine,leanmd,short,245.661974
refine,leanmd,short,337.554932
refine,leanmd,short,79.880953
refine,leanmd,short,358.000994
refine,leanmd,short,102.318048
refine,leanmd,short,317.837954
refine,leanmd,short,116.159916
refine,leanmd,short,1084.003925
refine,leanmd,short,86.899996
refine,leanmd,short,302.869081
refine,leanmd,short,103.997946
refine,leanmd,short,227.950811
refine,leanmd,short,170.779943
refine,leanmd,short,246.690035
refine,leanmd,short,160.625935
refine,leanmd,short,180.938005
refine,leanmd,short,345.700026
refine,leanmd,short,521.892786
refine,leanmd,short,578.382969
refine,leanmd,short,433.623075
refine,leanmd,short,292.188883
refine,leanmd,short,233.351946
refine,leanmd,short,218.407154
refine,leanmd,short,182.194948
refine,leanmd,short,186.954021
refine,leanmd,short,171.286106
refine,leanmd,short,212.964058
refine,leanmd,short,1296.163082
refine,leanmd,short,175.966978
refine,leanmd,short,224.905014
refine,leanmd,short,156.628847
refine,leanmd,short,269.240856
refine,leanmd,short,163.721085
refine,leanmd,short,228.932142
refine,leanmd,short,205.249071
refine,leanmd,short,240.468025
refine,leanmd,short,251.885891
refine,leanmd,short,1306.999922
refine,leanmd,short,212.407112
refine,leanmd,short,174.110174
refine,leanmd,short,196.457863
refine,leanmd,short,217.845917
refine,leanmd,short,217.476130
refine,leanmd,short,225.100040
refine,leanmd,short,151.427031
refine,leanmd,short,221.899986
refine,leanmd,short,218.039036
refine,leanmd,short,1063.055038
refine,leanmd,short,223.274946
refine,leanmd,short,181.485176
refine,leanmd,short,144.201040
refine,leanmd,short,238.710880
refine,leanmd,short,212.127924
refine,leanmd,short,215.234995
refine,leanmd,short,166.841030
refine,leanmd,short,246.470928
refine,leanmd,short,374.325991
refine,leanmd,short,1266.856909
refine,leanmd,short,231.683016
refine,leanmd,short,160.546064
refine,leanmd,short,212.692022
refine,leanmd,short,191.905022
refine,leanmd,short,187.474012
refine,leanmd,short,238.142967
refine,leanmd,short,181.455135
refine,leanmd,short,243.998051
refine,leanmd,short,250.750065
refine,leanmd,short,1062.844992
refine,leanmd,short,235.944033
refine,leanmd,short,160.938025
refine,leanmd,short,213.327169
refine,leanmd,short,177.162170
refine,leanmd,short,213.760138
refine,leanmd,short,174.154997
refine,leanmd,short,188.421965
refine,leanmd,short,201.540947
refine,leanmd,short,333.271980
refine,leanmd,short,1285.212040
refine,leanmd,short,242.672920
refine,leanmd,short,309.935808
refine,leanmd,short,88.576078
refine,leanmd,short,312.041998
refine,leanmd,short,86.127996
refine,leanmd,short,385.596037
refine,leanmd,short,34.744978
refine,leanmd,short,231.017828
refine,leanmd,short,192.690849
refine,leanmd,short,952.869892
refine,leanmd,short,218.816042
refine,leanmd,short,170.361042
refine,leanmd,short,187.244892
refine,leanmd,short,219.650984
refine,leanmd,short,249.118805
refine,leanmd,short,307.712078
refine,leanmd,short,95.201015
refine,leanmd,short,326.064110
refine,leanmd,short,70.250988
refine,leanmd,short,1244.126081
refine,leanmd,short,200.691938
refine,leanmd,short,203.113079
refine,leanmd,short,213.111877
refine,leanmd,short,327.701807
refine,leanmd,short,87.846994
refine,leanmd,short,388.516903
refine,leanmd,short,138.813972
refine,leanmd,short,314.069986
refine,leanmd,short,122.214079
refine,leanmd,short,982.033014
refine,leanmd,short,206.827879
refine,leanmd,short,301.948071
refine,leanmd,short,109.673977
refine,leanmd,short,333.474159
refine,leanmd,short,106.276035
refine,leanmd,short,369.040012
refine,leanmd,short,118.673086
refine,leanmd,short,319.838047
refine,leanmd,short,189.296961
refine,leanmd,short,594.653130
refine,leanmd,short,512.458086
refine,leanmd,short,481.987953
refine,leanmd,short,237.973928
refine,leanmd,short,222.389221
refine,leanmd,short,208.070993
refine,leanmd,short,188.875914
refine,leanmd,short,193.608999
refine,leanmd,short,178.580046
refine,leanmd,short,168.559074
refine,leanmd,short,1297.311068
refine,leanmd,short,180.639029
refine,leanmd,short,217.759132
refine,leanmd,short,206.120014
refine,leanmd,short,319.519043
refine,leanmd,short,74.017048
refine,leanmd,short,418.699980
refine,leanmd,short,54.332018
refine,leanmd,short,272.996902
refine,leanmd,short,147.317886
refine,leanmd,short,1480.270147
refine,leanmd,short,64.848900
refine,leanmd,short,201.938868
refine,leanmd,short,237.165928
refine,leanmd,short,182.902098
refine,leanmd,short,192.866087
refine,leanmd,short,189.826965
refine,leanmd,short,193.474054
refine,leanmd,short,225.221872
refine,leanmd,short,187.153101
refine,leanmd,short,1112.033129
refine,leanmd,short,216.909885
refine,leanmd,short,191.842079
refine,leanmd,short,218.015909
refine,leanmd,short,178.756952
refine,leanmd,short,221.988916
refine,leanmd,short,317.027092
refine,leanmd,short,103.744984
refine,leanmd,short,344.271183
refine,leanmd,short,129.498959
refine,leanmd,short,1187.548161
refine,leanmd,short,204.456806
refine,leanmd,short,164.283037
refine,leanmd,short,158.509970
refine,leanmd,short,228.588820
refine,leanmd,short,181.322813
refine,leanmd,short,224.395037
refine,leanmd,short,258.074045
refine,leanmd,short,227.550030
refine,leanmd,short,243.620157
refine,leanmd,short,1036.792994
refine,leanmd,short,178.424120
refine,leanmd,short,208.291054
refine,leanmd,short,258.713961
refine,leanmd,short,321.939945
refine,leanmd,short,167.392015
refine,leanmd,short,270.943880
refine,leanmd,short,142.820835
refine,leanmd,short,331.978083
refine,leanmd,short,163.824081
refine,leanmd,short,1242.897034
refine,leanmd,short,187.130928
refine,leanmd,short,259.678125
refine,leanmd,short,139.316797
refine,leanmd,short,226.410866
refine,leanmd,short,192.409039
refine,leanmd,short,195.171118
refine,leanmd,short,239.259958
refine,leanmd,short,208.997011
refine,leanmd,short,171.954870
refine,leanmd,short,1031.060934
refine,leanmd,short,205.737829
refine,leanmd,short,171.138048
refine,leanmd,short,162.723064
refine,leanmd,short,309.302092
refine,leanmd,short,147.415161
refine,leanmd,short,227.315187
refine,leanmd,short,236.597061
refine,leanmd,short,216.026783
refine,leanmd,short,305.481911
refine,leanmd,short,1412.953854
refine,leanmd,short,96.075058
refine,leanmd,short,253.166914
refine,leanmd,short,152.410030
refine,leanmd,short,216.421127
refine,leanmd,short,181.381941
refine,leanmd,short,184.356213
refine,leanmd,short,205.312014
refine,leanmd,short,179.457188
refine,leanmd,short,183.856964
refine,leanmd,short,1111.800909
refine,leanmd,short,214.813948
refine,leanmd,short,191.118002
refine,leanmd,short,171.130180
refine,leanmd,short,251.775980
refine,leanmd,short,190.331936
refine,leanmd,short,260.460854
refine,leanmd,short,129.251957
refine,leanmd,short,241.662025
refine,leanmd,short,244.541883
refine,leanmd,short,819.231987
refine,leanmd,short,260.930061
refine,leanmd,short,467.679977
refine,leanmd,short,298.224926
refine,leanmd,short,229.113102
refine,leanmd,short,212.827921
refine,leanmd,short,201.954126
refine,leanmd,short,152.456999
refine,leanmd,short,178.884983
refine,leanmd,short,183.207035
refine,leanmd,short,1298.924923
refine,leanmd,short,179.009914
refine,leanmd,short,199.586153
refine,leanmd,short,179.495096
refine,leanmd,short,237.972975
refine,leanmd,short,175.550938
refine,leanmd,short,378.038168
refine,leanmd,short,56.400776
refine,leanmd,short,369.252920
refine,leanmd,short,160.741091
refine,leanmd,short,1357.573032
refine,leanmd,short,194.876909
refine,leanmd,short,265.554905
refine,leanmd,short,134.896994
refine,leanmd,short,223.971128
refine,leanmd,short,230.763197
refine,leanmd,short,205.633163
refine,leanmd,short,196.971893
refine,leanmd,short,192.859888
refine,leanmd,short,179.383993
refine,leanmd,short,1000.236988
refine,leanmd,short,212.951899
refine,leanmd,short,162.397861
refine,leanmd,short,194.633007
refine,leanmd,short,198.987961
refine,leanmd,short,185.940981
refine,leanmd,short,214.386940
refine,leanmd,short,235.818863
refine,leanmd,short,195.596933
refine,leanmd,short,378.067970
refine,leanmd,short,1221.590042
refine,leanmd,short,227.815151
refine,leanmd,short,180.879116
refine,leanmd,short,242.804050
refine,leanmd,short,245.832920
refine,leanmd,short,192.075014
refine,leanmd,short,205.761909
refine,leanmd,short,181.342840
refine,leanmd,short,273.776054
refine,leanmd,short,126.953125
refine,leanmd,short,1184.792995
refine,leanmd,short,57.676792
refine,leanmd,short,258.116961
refine,leanmd,short,123.293161
refine,leanmd,short,321.213961
refine,leanmd,short,65.997124
refine,leanmd,short,249.670029
refine,leanmd,short,159.374952
refine,leanmd,short,172.856092
refine,leanmd,short,354.665041
refine,leanmd,short,1241.014004
refine,leanmd,short,243.216991
refine,leanmd,short,170.660973
refine,leanmd,short,190.775871
refine,leanmd,short,207.516909
refine,leanmd,short,171.822071
refine,leanmd,short,212.456942
refine,leanmd,short,196.656942
refine,leanmd,short,221.169949
refine,leanmd,short,173.600197
refine,leanmd,short,1052.675009
refine,leanmd,short,216.092825
refine,leanmd,short,168.033838
refine,leanmd,short,255.174875
refine,leanmd,short,290.796041
refine,leanmd,short,152.896166
refine,leanmd,short,249.926805
refine,leanmd,short,136.286974
refine,leanmd,short,188.554049
refine,leanmd,short,280.964136
refine,leanmd,short,1258.934021
refine,leanmd,short,202.501059
refine,leanmd,short,212.064981
refine,leanmd,short,175.549030
refine,leanmd,short,236.814976
refine,leanmd,short,157.974005
refine,leanmd,short,351.570129
refine,leanmd,short,71.008921
refine,leanmd,short,231.198072
refine,leanmd,short,275.619030
refine,leanmd,short,1055.521011
refine,leanmd,short,234.764814
refine,leanmd,short,216.274023
refine,leanmd,short,156.536102
refine,leanmd,short,207.579136
refine,leanmd,short,175.046921
refine,leanmd,short,241.102934
refine,leanmd,short,193.856955
refine,leanmd,short,261.252880
refine,leanmd,short,337.971926
refine,leanmd,short,653.961897
refine,leanmd,short,429.705858
refine,leanmd,short,399.499178
refine,leanmd,short,278.970003
refine,leanmd,short,259.909868
refine,leanmd,short,229.954958
refine,leanmd,short,205.182076
refine,leanmd,short,134.662867
refine,leanmd,short,205.250978
refine,leanmd,short,218.130112
refine,leanmd,short,1270.474911
refine,leanmd,short,179.322958
refine,leanmd,short,250.319958
refine,leanmd,short,174.784899
refine,leanmd,short,309.988976
refine,leanmd,short,91.297150
refine,leanmd,short,380.389929
refine,leanmd,short,82.162857
refine,leanmd,short,188.850880
refine,leanmd,short,242.441893
refine,leanmd,short,1281.327009
refine,leanmd,short,218.677044
refine,leanmd,short,143.397093
refine,leanmd,short,127.699852
refine,leanmd,short,298.435926
refine,leanmd,short,202.075005
refine,leanmd,short,200.926065
refine,leanmd,short,236.312151
refine,leanmd,short,205.220938
refine,leanmd,short,170.471907
refine,leanmd,short,1126.900911
refine,leanmd,short,237.282991
refine,leanmd,short,151.893139
refine,leanmd,short,208.351851
refine,leanmd,short,226.798058
refine,leanmd,short,162.677050
refine,leanmd,short,210.633039
refine,leanmd,short,146.467209
refine,leanmd,short,243.453979
refine,leanmd,short,354.995966
refine,leanmd,short,1284.677982
refine,leanmd,short,178.360939
refine,leanmd,short,210.292816
